"Species","Reference","Population","Year","Country","Latitude","Longitude","Scarification","Stratification_days","Stratification_type","Stratification","Light","Photoperiod","Alternating","Tdif","Tmax","Tmin","Tmean","Temperature","Length.experiment","Germinated","Germinable"
"Dioscorea tokoro","Okagami, N. K., Masashi (1982). ""Dormancy inDioscorea: Differences of temperature responses in seed germination among six Japanese species."" The Botanical Magazine Tokyo 95(2): 155-166.","Kagoshima, Japan",1978,"Japan",31.5666666666667,130.533333333333,"N","35","Cold","Y","Y",24,"N",0,26,26,26,25,50,8,40
"Dioscorea tokoro","Okagami, N. K., Masashi (1982). ""Dormancy inDioscorea: Differences of temperature responses in seed germination among six Japanese species."" The Botanical Magazine Tokyo 95(2): 155-166.","Kagoshima, Japan",1976,"Japan",31.5666666666667,130.533333333333,"N","0","None","N","N",0,"N",0,11,11,11,10,70,32,40
"Dioscorea quinquelobata","Okagami, N. K., Masashi (1982). ""Dormancy inDioscorea: Differences of temperature responses in seed germination among six Japanese species."" The Botanical Magazine Tokyo 95(2): 155-166.","Kagoshima, Japan",1978,"Japan",31.5666666666667,130.533333333333,"N","65","Cold","Y","N",0,"N",0,23,23,23,25,85,18,40
"Dioscorea japonica","Okagami, N. K., Masashi (1982). ""Dormancy inDioscorea: Differences of temperature responses in seed germination among six Japanese species."" The Botanical Magazine Tokyo 95(2): 155-166.","Kagoshima, Japan",1976,"Japan",31.5666666666667,130.533333333333,"N","0","None","N","N",0,"N",0,26,26,26,25,70,0,40
"Dioscorea japonica","Okagami, N. K., Masashi (1982). ""Dormancy inDioscorea: Differences of temperature responses in seed germination among six Japanese species."" The Botanical Magazine Tokyo 95(2): 155-166.","Kagoshima, Japan",1978,"Japan",31.5666666666667,130.533333333333,"N","65","Cold","Y","Y",24,"N",0,23,23,23,25,85,4,40
"Dioscorea japonica","Okagami, N. K., Masashi (1982). ""Dormancy inDioscorea: Differences of temperature responses in seed germination among six Japanese species."" The Botanical Magazine Tokyo 95(2): 155-166.","Kagoshima, Japan",1976,"Japan",31.5666666666667,130.533333333333,"N","0","None","N","Y",24,"N",0,17,17,17,15,70,2,40
"Dioscorea japonica","Okagami, N. K., Masashi (1982). ""Dormancy inDioscorea: Differences of temperature responses in seed germination among six Japanese species."" The Botanical Magazine Tokyo 95(2): 155-166.","Kagoshima, Japan",1978,"Japan",31.5666666666667,130.533333333333,"N","65","Cold","Y","Y",24,"N",0,17,17,17,15,85,16,40
"Dioscorea tokoro","Okagami, N. K., Masashi (1982). ""Dormancy inDioscorea: Differences of temperature responses in seed germination among six Japanese species."" The Botanical Magazine Tokyo 95(2): 155-166.","Kagoshima, Japan",1976,"Japan",31.5666666666667,130.533333333333,"N","0","None","N","Y",24,"N",0,17,17,17,15,70,18,40
"Dioscorea tokoro","Okagami, N. K., Masashi (1982). ""Dormancy inDioscorea: Differences of temperature responses in seed germination among six Japanese species."" The Botanical Magazine Tokyo 95(2): 155-166.","Kagoshima, Japan",1978,"Japan",31.5666666666667,130.533333333333,"N","35","Cold","Y","Y",24,"N",0,14,14,14,15,50,38,40
"Dioscorea japonica","Okagami, N. K., Masashi (1982). ""Dormancy inDioscorea: Differences of temperature responses in seed germination among six Japanese species."" The Botanical Magazine Tokyo 95(2): 155-166.","Kagoshima, Japan",1978,"Japan",31.5666666666667,130.533333333333,"N","65","Cold","Y","N",0,"N",0,26,26,26,25,85,0,40
"Dioscorea quinquelobata","Okagami, N. K., Masashi (1982). ""Dormancy inDioscorea: Differences of temperature responses in seed germination among six Japanese species."" The Botanical Magazine Tokyo 95(2): 155-166.","Kagoshima, Japan",1976,"Japan",31.5666666666667,130.533333333333,"N","0","None","N","N",0,"N",0,29,29,29,30,70,0,40
"Dioscorea tokoro","Okagami, N. K., Masashi (1982). ""Dormancy inDioscorea: Differences of temperature responses in seed germination among six Japanese species."" The Botanical Magazine Tokyo 95(2): 155-166.","Kagoshima, Japan",1978,"Japan",31.5666666666667,130.533333333333,"N","35","Cold","Y","Y",24,"N",0,20,20,20,20,50,34,40
"Dioscorea tokoro","Okagami, N. K., Masashi (1982). ""Dormancy inDioscorea: Differences of temperature responses in seed germination among six Japanese species."" The Botanical Magazine Tokyo 95(2): 155-166.","Kagoshima, Japan",1976,"Japan",31.5666666666667,130.533333333333,"N","0","None","N","Y",24,"N",0,14,14,14,15,70,27,40
"Dioscorea quinquelobata","Okagami, N. K., Masashi (1982). ""Dormancy inDioscorea: Differences of temperature responses in seed germination among six Japanese species."" The Botanical Magazine Tokyo 95(2): 155-166.","Kagoshima, Japan",1978,"Japan",31.5666666666667,130.533333333333,"N","65","Cold","Y","Y",24,"N",0,20,20,20,20,85,15,40
"Dioscorea quinquelobata","Okagami, N. K., Masashi (1982). ""Dormancy inDioscorea: Differences of temperature responses in seed germination among six Japanese species."" The Botanical Magazine Tokyo 95(2): 155-166.","Kagoshima, Japan",1976,"Japan",31.5666666666667,130.533333333333,"N","0","None","N","Y",24,"N",0,14,14,14,15,70,26,40
"Dioscorea japonica","Okagami, N. K., Masashi (1982). ""Dormancy inDioscorea: Differences of temperature responses in seed germination among six Japanese species."" The Botanical Magazine Tokyo 95(2): 155-166.","Kagoshima, Japan",1976,"Japan",31.5666666666667,130.533333333333,"N","0","None","N","Y",24,"N",0,23,23,23,25,70,0,40
"Dioscorea tokoro","Okagami, N. K., Masashi (1982). ""Dormancy inDioscorea: Differences of temperature responses in seed germination among six Japanese species."" The Botanical Magazine Tokyo 95(2): 155-166.","Kagoshima, Japan",1978,"Japan",31.5666666666667,130.533333333333,"N","35","Cold","Y","Y",24,"N",0,11,11,11,10,50,36,40
"Dioscorea japonica","Okagami, N. K., Masashi (1982). ""Dormancy inDioscorea: Differences of temperature responses in seed germination among six Japanese species."" The Botanical Magazine Tokyo 95(2): 155-166.","Kagoshima, Japan",1978,"Japan",31.5666666666667,130.533333333333,"N","65","Cold","Y","N",0,"N",0,17,17,17,15,85,25,40
"Dioscorea quinquelobata","Okagami, N. K., Masashi (1982). ""Dormancy inDioscorea: Differences of temperature responses in seed germination among six Japanese species."" The Botanical Magazine Tokyo 95(2): 155-166.","Kagoshima, Japan",1978,"Japan",31.5666666666667,130.533333333333,"N","65","Cold","Y","Y",24,"N",0,29,29,29,30,85,0,40
"Dioscorea japonica","Okagami, N. K., Masashi (1982). ""Dormancy inDioscorea: Differences of temperature responses in seed germination among six Japanese species."" The Botanical Magazine Tokyo 95(2): 155-166.","Kagoshima, Japan",1976,"Japan",31.5666666666667,130.533333333333,"N","0","None","N","N",0,"N",0,17,17,17,15,70,0,40
"Dioscorea japonica","Okagami, N. K., Masashi (1982). ""Dormancy inDioscorea: Differences of temperature responses in seed germination among six Japanese species."" The Botanical Magazine Tokyo 95(2): 155-166.","Kagoshima, Japan",1978,"Japan",31.5666666666667,130.533333333333,"N","65","Cold","Y","Y",24,"N",0,29,29,29,30,85,0,40
"Dioscorea japonica","Okagami, N. K., Masashi (1982). ""Dormancy inDioscorea: Differences of temperature responses in seed germination among six Japanese species."" The Botanical Magazine Tokyo 95(2): 155-166.","Kagoshima, Japan",1978,"Japan",31.5666666666667,130.533333333333,"N","65","Cold","Y","Y",24,"N",0,11,11,11,10,85,7,40
"Dioscorea quinquelobata","Okagami, N. K., Masashi (1982). ""Dormancy inDioscorea: Differences of temperature responses in seed germination among six Japanese species."" The Botanical Magazine Tokyo 95(2): 155-166.","Kagoshima, Japan",1976,"Japan",31.5666666666667,130.533333333333,"N","0","None","N","N",0,"N",0,20,20,20,20,70,0,40
"Dioscorea japonica","Okagami, N. K., Masashi (1982). ""Dormancy inDioscorea: Differences of temperature responses in seed germination among six Japanese species."" The Botanical Magazine Tokyo 95(2): 155-166.","Kagoshima, Japan",1978,"Japan",31.5666666666667,130.533333333333,"N","65","Cold","Y","Y",24,"N",0,14,14,14,15,85,8,40
"Dioscorea japonica","Okagami, N. K., Masashi (1982). ""Dormancy inDioscorea: Differences of temperature responses in seed germination among six Japanese species."" The Botanical Magazine Tokyo 95(2): 155-166.","Kagoshima, Japan",1978,"Japan",31.5666666666667,130.533333333333,"N","65","Cold","Y","N",0,"N",0,29,29,29,30,85,0,40
"Dioscorea japonica","Okagami, N. K., Masashi (1982). ""Dormancy inDioscorea: Differences of temperature responses in seed germination among six Japanese species."" The Botanical Magazine Tokyo 95(2): 155-166.","Kagoshima, Japan",1978,"Japan",31.5666666666667,130.533333333333,"N","65","Cold","Y","N",0,"N",0,14,14,14,15,85,9,40
"Dioscorea japonica","Okagami, N. K., Masashi (1982). ""Dormancy inDioscorea: Differences of temperature responses in seed germination among six Japanese species."" The Botanical Magazine Tokyo 95(2): 155-166.","Kagoshima, Japan",1978,"Japan",31.5666666666667,130.533333333333,"N","65","Cold","Y","N",0,"N",0,23,23,23,25,85,5,40
"Dioscorea quinquelobata","Okagami, N. K., Masashi (1982). ""Dormancy inDioscorea: Differences of temperature responses in seed germination among six Japanese species."" The Botanical Magazine Tokyo 95(2): 155-166.","Kagoshima, Japan",1978,"Japan",31.5666666666667,130.533333333333,"N","65","Cold","Y","Y",24,"N",0,14,14,14,15,85,30,40
"Dioscorea quinquelobata","Okagami, N. K., Masashi (1982). ""Dormancy inDioscorea: Differences of temperature responses in seed germination among six Japanese species."" The Botanical Magazine Tokyo 95(2): 155-166.","Kagoshima, Japan",1978,"Japan",31.5666666666667,130.533333333333,"N","65","Cold","Y","N",0,"N",0,29,29,29,30,85,0,40
"Dioscorea tokoro","Okagami, N. K., Masashi (1982). ""Dormancy inDioscorea: Differences of temperature responses in seed germination among six Japanese species."" The Botanical Magazine Tokyo 95(2): 155-166.","Kagoshima, Japan",1978,"Japan",31.5666666666667,130.533333333333,"N","35","Cold","Y","N",0,"N",0,11,11,11,10,50,38,40
"Dioscorea tokoro","Okagami, N. K., Masashi (1982). ""Dormancy inDioscorea: Differences of temperature responses in seed germination among six Japanese species."" The Botanical Magazine Tokyo 95(2): 155-166.","Kagoshima, Japan",1976,"Japan",31.5666666666667,130.533333333333,"N","0","None","N","N",0,"N",0,14,14,14,15,70,36,40
"Dioscorea tokoro","Okagami, N. K., Masashi (1982). ""Dormancy inDioscorea: Differences of temperature responses in seed germination among six Japanese species."" The Botanical Magazine Tokyo 95(2): 155-166.","Kagoshima, Japan",1978,"Japan",31.5666666666667,130.533333333333,"N","35","Cold","Y","N",0,"N",0,20,20,20,20,50,36,40
"Dioscorea tokoro","Okagami, N. K., Masashi (1982). ""Dormancy inDioscorea: Differences of temperature responses in seed germination among six Japanese species."" The Botanical Magazine Tokyo 95(2): 155-166.","Kagoshima, Japan",1976,"Japan",31.5666666666667,130.533333333333,"N","0","None","N","Y",24,"N",0,20,20,20,20,70,8,40
"Dioscorea tokoro","Okagami, N. K., Masashi (1982). ""Dormancy inDioscorea: Differences of temperature responses in seed germination among six Japanese species."" The Botanical Magazine Tokyo 95(2): 155-166.","Kagoshima, Japan",1976,"Japan",31.5666666666667,130.533333333333,"N","0","None","N","Y",24,"N",0,11,11,11,10,70,24,40
"Dioscorea tokoro","Okagami, N. K., Masashi (1982). ""Dormancy inDioscorea: Differences of temperature responses in seed germination among six Japanese species."" The Botanical Magazine Tokyo 95(2): 155-166.","Kagoshima, Japan",1976,"Japan",31.5666666666667,130.533333333333,"N","0","None","N","N",0,"N",0,17,17,17,15,70,14,40
"Dioscorea japonica","Okagami, N. K., Masashi (1982). ""Dormancy inDioscorea: Differences of temperature responses in seed germination among six Japanese species."" The Botanical Magazine Tokyo 95(2): 155-166.","Kagoshima, Japan",1978,"Japan",31.5666666666667,130.533333333333,"N","65","Cold","Y","Y",24,"N",0,26,26,26,25,85,0,40
"Dioscorea tokoro","Okagami, N. K., Masashi (1982). ""Dormancy inDioscorea: Differences of temperature responses in seed germination among six Japanese species."" The Botanical Magazine Tokyo 95(2): 155-166.","Kagoshima, Japan",1976,"Japan",31.5666666666667,130.533333333333,"N","0","None","N","Y",24,"N",0,26,26,26,25,70,2,40
"Dioscorea japonica","Okagami, N. K., Masashi (1982). ""Dormancy inDioscorea: Differences of temperature responses in seed germination among six Japanese species."" The Botanical Magazine Tokyo 95(2): 155-166.","Kagoshima, Japan",1976,"Japan",31.5666666666667,130.533333333333,"N","0","None","N","N",0,"N",0,14,14,14,15,70,28,40
"Dioscorea japonica","Okagami, N. K., Masashi (1982). ""Dormancy inDioscorea: Differences of temperature responses in seed germination among six Japanese species."" The Botanical Magazine Tokyo 95(2): 155-166.","Kagoshima, Japan",1976,"Japan",31.5666666666667,130.533333333333,"N","0","None","N","N",0,"N",0,23,23,23,25,70,1,40
"Dioscorea tokoro","Okagami, N. K., Masashi (1982). ""Dormancy inDioscorea: Differences of temperature responses in seed germination among six Japanese species."" The Botanical Magazine Tokyo 95(2): 155-166.","Kagoshima, Japan",1978,"Japan",31.5666666666667,130.533333333333,"N","35","Cold","Y","N",0,"N",0,26,26,26,25,50,22,40
"Dioscorea quinquelobata","Okagami, N. K., Masashi (1982). ""Dormancy inDioscorea: Differences of temperature responses in seed germination among six Japanese species."" The Botanical Magazine Tokyo 95(2): 155-166.","Kagoshima, Japan",1976,"Japan",31.5666666666667,130.533333333333,"N","0","None","N","N",0,"N",0,23,23,23,25,70,0,40
"Dioscorea tokoro","Okagami, N. K., Masashi (1982). ""Dormancy inDioscorea: Differences of temperature responses in seed germination among six Japanese species."" The Botanical Magazine Tokyo 95(2): 155-166.","Kagoshima, Japan",1978,"Japan",31.5666666666667,130.533333333333,"N","35","Cold","Y","Y",24,"N",0,23,23,23,25,50,31,40
"Dioscorea quinquelobata","Okagami, N. K., Masashi (1982). ""Dormancy inDioscorea: Differences of temperature responses in seed germination among six Japanese species."" The Botanical Magazine Tokyo 95(2): 155-166.","Kagoshima, Japan",1978,"Japan",31.5666666666667,130.533333333333,"N","65","Cold","Y","N",0,"N",0,26,26,26,25,85,5,40
"Dioscorea japonica","Okagami, N. K., Masashi (1982). ""Dormancy inDioscorea: Differences of temperature responses in seed germination among six Japanese species."" The Botanical Magazine Tokyo 95(2): 155-166.","Kagoshima, Japan",1976,"Japan",31.5666666666667,130.533333333333,"N","0","None","N","Y",24,"N",0,20,20,20,20,70,7,40
"Dioscorea quinquelobata","Okagami, N. K., Masashi (1982). ""Dormancy inDioscorea: Differences of temperature responses in seed germination among six Japanese species."" The Botanical Magazine Tokyo 95(2): 155-166.","Kagoshima, Japan",1976,"Japan",31.5666666666667,130.533333333333,"N","0","None","N","Y",24,"N",0,17,17,17,15,70,2,40
"Dioscorea tokoro","Okagami, N. K., Masashi (1982). ""Dormancy inDioscorea: Differences of temperature responses in seed germination among six Japanese species."" The Botanical Magazine Tokyo 95(2): 155-166.","Kagoshima, Japan",1978,"Japan",31.5666666666667,130.533333333333,"N","35","Cold","Y","N",0,"N",0,23,23,23,25,50,39,40
"Dioscorea tokoro","Okagami, N. K., Masashi (1982). ""Dormancy inDioscorea: Differences of temperature responses in seed germination among six Japanese species."" The Botanical Magazine Tokyo 95(2): 155-166.","Kagoshima, Japan",1978,"Japan",31.5666666666667,130.533333333333,"N","35","Cold","Y","N",0,"N",0,14,14,14,15,50,38,40
"Dioscorea tokoro","Okagami, N. K., Masashi (1982). ""Dormancy inDioscorea: Differences of temperature responses in seed germination among six Japanese species."" The Botanical Magazine Tokyo 95(2): 155-166.","Kagoshima, Japan",1978,"Japan",31.5666666666667,130.533333333333,"N","35","Cold","Y","Y",24,"N",0,17,17,17,15,50,39,40
"Dioscorea quinquelobata","Okagami, N. K., Masashi (1982). ""Dormancy inDioscorea: Differences of temperature responses in seed germination among six Japanese species."" The Botanical Magazine Tokyo 95(2): 155-166.","Kagoshima, Japan",1978,"Japan",31.5666666666667,130.533333333333,"N","65","Cold","Y","N",0,"N",0,11,11,11,10,85,38,40
"Dioscorea japonica","Okagami, N. K., Masashi (1982). ""Dormancy inDioscorea: Differences of temperature responses in seed germination among six Japanese species."" The Botanical Magazine Tokyo 95(2): 155-166.","Kagoshima, Japan",1976,"Japan",31.5666666666667,130.533333333333,"N","0","None","N","N",0,"N",0,20,20,20,20,70,22,40
"Dioscorea japonica","Okagami, N. K., Masashi (1982). ""Dormancy inDioscorea: Differences of temperature responses in seed germination among six Japanese species."" The Botanical Magazine Tokyo 95(2): 155-166.","Kagoshima, Japan",1976,"Japan",31.5666666666667,130.533333333333,"N","0","None","N","Y",24,"N",0,14,14,14,15,70,14,40
"Dioscorea japonica","Okagami, N. K., Masashi (1982). ""Dormancy inDioscorea: Differences of temperature responses in seed germination among six Japanese species."" The Botanical Magazine Tokyo 95(2): 155-166.","Kagoshima, Japan",1976,"Japan",31.5666666666667,130.533333333333,"N","0","None","N","N",0,"N",0,11,11,11,10,70,0,40
